Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,70205.050916026
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.3292682926829
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.69785886363742
United States,USA,Population growth (annual %),SP.POP.GROW,0.157317408951545
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.192489624023
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,17.35207748
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,17881.818721099
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.434
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.74791402314762
Uruguay,URY,Population growth (annual %),SP.POP.GROW,-0.0668956092956434
Uruguay,URY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.826342137062
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.91955471
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2258.51964119278
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.681
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.8492397508122
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,1.9382099918182
Uzbekistan,UZB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.2589036917117
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.92742586
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3107.20312858002
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.952
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.34328358208953
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2.31850921412366
Vanuatu,VUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.9433097839355
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.58828115
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004.93397949792
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.536
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,-0.727752243229035
"Venezuela, RB",VEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.1022191
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,3704.1935590038
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.145
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.83471554810444
Viet Nam,VNM,Population growth (annual %),SP.POP.GROW,0.868883560805873
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.7690209240401
Viet Nam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.53792429
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,42571.0777368471
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.0682926829268
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,-0.395928119020198
Virgin Islands (U.S.),VIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3678.63565662194
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.89
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.23748102831369
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2.45703865277568
West Bank and Gaza,PSE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.0094011735985
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.4347353
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.019
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,2.74426152997255
"Yemen, Rep.",YEM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.44125366
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1127.16077872857
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.363
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.0207676245777
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2.81534240626742
Zambia,ZMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.63951397
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2613.60542083552
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.135
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,98.5461050920624
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,1.72601114303872
Zimbabwe,ZWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.67111874
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 02/24/2026,,,,
